amount,date,degree,lottery_nr,number,winning
,14-04-2001,,3759 ,,"1,8,11,20,35,36"
,11-04-2001,,3758 ,,"7,9,11,26,46,49"
,07-04-2001,,3757 ,,"3,13,24,31,39,47"
,13-01-1990,,2585 ,,"1,12,15,30,32,48"
,13-01-1990,,2584 ,,"8,19,34,35,36,47"
,06-01-1990,,2583 ,,"3,6,16,19,24,47"
,06-01-1990,,2582 ,,"7,31,34,38,43,48"
,02-06-1999,,3564 ,,"9,15,16,39,47,49"
,29-05-1999,,3563 ,,"8,18,26,32,42,48"
,26-05-1999,,3562 ,,"8,20,30,39,40,47"
,22-05-1999,,3561 ,,"9,13,23,25,28,49"
,19-05-1999,,3560 ,,"12,16,19,27,38,39"
,15-05-1999,,3559 ,,"4,7,17,25,28,36"
,12-05-1999,,3558 ,,"11,15,20,23,27,32"
,08-05-1999,,3557 ,,"13,17,18,24,26,29"
,05-05-1999,,3556 ,,"2,11,22,33,35,48"
,01-05-1999,,3555 ,,"4,5,23,25,27,43"
,28-04-1999,,3554 ,,"15,19,27,34,37,49"
,24-04-1999,,3553 ,,"4,13,28,34,41,43"
,21-04-1999,,3552 ,,"1,3,16,20,39,46"
,17-04-1999,,3551 ,,"12,17,22,23,24,27"
,14-04-1999,,3550 ,,"9,18,20,24,29,34"
,17-06-1998,,3464 ,,"10,12,29,30,38,48"
,13-06-1998,,3463 ,,"1,6,11,14,34,48"
,10-06-1998,,3462 ,,"9,10,13,27,34,41"
,06-06-1998,,3461 ,,"16,20,21,39,44,45"
,03-06-1998,,3460 ,,"1,10,12,21,31,46"
,30-05-1998,,3459 ,,"8,10,13,31,37,48"
,27-05-1998,,3458 ,,"5,17,28,31,36,41"
,23-05-1998,,3457 ,,"8,9,14,22,36,39"
,20-05-1998,,3456 ,,"7,14,26,27,34,40"
,16-05-1998,,3455 ,,"9,10,19,28,32,40"
,13-05-1998,,3454 ,,"6,9,24,25,41,44"
,09-05-1998,,3453 ,,"8,9,21,31,39,45"
,06-05-1998,,3452 ,,"1,3,11,20,27,33"
,02-05-1998,,3451 ,,"21,28,33,36,44,46"
,29-04-1998,,3450 ,,"15,23,24,26,35,36"
,25-04-1998,,3449 ,,"2,3,14,21,35,43"
,22-04-1998,,3448 ,,"7,20,22,23,31,34"
,12-01-1994,,3002 ,,"3,8,12,20,28,36"
,08-01-1994,,3001 ,,"4,12,18,26,32,37"
,05-01-1994,,3000 ,,"1,5,11,23,31,48"
,01-01-1994,,2999 ,,"5,10,19,25,33,48"
,04-03-1995,,3121 ,,"10,23,26,29,37,46"
,01-03-1995,,3120 ,,"9,19,38,39,43,48"
,25-02-1995,,3119 ,,"20,25,30,40,41,44"
,22-02-1995,,3118 ,,"2,8,24,34,47,48"
,18-02-1995,,3117 ,,"18,20,32,42,44,46"
,15-02-1995,,3116 ,,"3,6,9,11,34,39"
,11-02-1995,,3115 ,,"13,21,27,32,38,41"
,08-02-1995,,3114 ,,"3,21,23,30,40,41"
,04-02-1995,,3113 ,,"1,23,29,31,34,41"
,01-02-1995,,3112 ,,"8,17,22,25,32,37"
,28-01-1995,,3111 ,,"4,6,7,11,24,42"
,25-01-1995,,3110 ,,"2,8,9,20,25,31"
,21-01-1995,,3109 ,,"1,2,17,18,28,42"
,18-01-1995,,3108 ,,"13,17,22,23,28,37"
,14-01-1995,,3107 ,,"1,20,21,26,39,40"
,11-01-1995,,3106 ,,"11,12,23,37,39,49"
,07-01-1995,,3105 ,,"8,17,18,24,27,40"
,04-01-1995,,3104 ,,"3,11,19,23,34,48"
,10-01-1996,,3210 ,,"1,14,16,28,38,39"
,06-01-1996,,3209 ,,"8,14,16,18,33,48"
,03-01-1996,,3208 ,,"21,23,25,34,40,47"
,15-03-1997,,3333 ,,"14,16,19,36,37,44"
,12-03-1997,,3332 ,,"6,16,19,28,35,39"
,08-03-1997,,3331 ,,"8,10,21,32,40,41"
,05-03-1997,,3330 ,,"3,4,12,19,31,47"
,01-03-1997,,3329 ,,"1,2,24,25,29,47"
,26-02-1997,,3328 ,,"4,6,8,17,20,41"
,22-02-1997,,3327 ,,"8,15,17,26,27,35"
,19-02-1997,,3326 ,,"5,8,26,28,41,47"
,15-02-1997,,3325 ,,"19,22,25,26,31,32"
,12-02-1997,,3324 ,,"6,24,27,46,47,49"
,08-02-1997,,3323 ,,"13,15,31,32,35,47"
,05-02-1997,,3322 ,,"3,21,25,33,38,49"
,01-02-1997,,3321 ,,"2,22,33,36,39,46"
,05-01-1991,,2687 ,,"11,25,31,37,41,44"
,05-01-1991,,2686 ,,"3,8,10,17,18,44"
0.00,17-08-2005,szóstka,4212 ,0,"12,15,16,20,39,47"
6773.50,17-08-2005,piątka,4212 ,79,"12,15,16,20,39,47"
160.50,17-08-2005,czwórka,4212 ,5306,"12,15,16,20,39,47"
10.00,17-08-2005,trójka,4212 ,111029,"12,15,16,20,39,47"
,23-01-2002,,3840 ,,"6,7,29,39,45,46"
,19-01-2002,,3839 ,,"2,6,16,25,33,37"
,16-01-2002,,3838 ,,"5,26,33,34,42,45"
,12-01-2002,,3837 ,,"5,6,17,18,20,40"
,09-01-2002,,3836 ,,"1,8,9,10,21,38"
,05-01-2002,,3835 ,,"11,27,31,34,39,43"
,02-01-2002,,3834 ,,"1,29,34,35,41,42"
,03-05-2003,,3973 ,,"6,8,12,16,18,23"
,30-04-2003,,3972 ,,"5,11,19,20,24,48"
,26-04-2003,,3971 ,,"14,18,23,33,39,49"
,23-04-2003,,3970 ,,"1,4,16,22,45,47"
,19-04-2003,,3969 ,,"6,11,15,23,43,46"
,16-04-2003,,3968 ,,"9,14,17,27,30,39"
,12-04-2003,,3967 ,,"2,4,9,31,39,42"
,09-04-2003,,3966 ,,"3,8,21,30,40,43"
,05-04-2003,,3965 ,,"3,6,13,25,40,43"
,02-04-2003,,3964 ,,"5,12,28,30,33,41"
,29-03-2003,,3963 ,,"8,13,14,23,35,44"
,26-03-2003,,3962 ,,"9,18,28,29,46,47"
,22-03-2003,,3961 ,,"8,17,18,27,36,38"
,19-03-2003,,3960 ,,"10,16,27,29,45,49"
,15-03-2003,,3959 ,,"17,28,43,44,45,48"
,12-03-2003,,3958 ,,"4,5,10,24,31,33"
,17-03-2004,,4064 ,,"2,26,40,42,44,45"
,13-03-2004,,4063 ,,"1,8,27,31,40,42"
,10-03-2004,,4062 ,,"17,18,23,34,40,45"
,06-03-2004,,4061 ,,"2,11,29,36,39,40"
,03-03-2004,,4060 ,,"7,9,21,29,38,46"
,28-02-2004,,4059 ,,"4,20,25,33,36,48"
,25-02-2004,,4058 ,,"5,25,26,36,40,43"
,21-02-2004,,4057 ,,"1,11,16,33,36,43"
,18-02-2004,,4056 ,,"1,3,12,14,15,38"
,14-02-2004,,4055 ,,"6,19,32,33,42,46"
,11-02-2004,,4054 ,,"2,10,30,37,45,49"
,07-02-2004,,4053 ,,"13,15,17,19,22,25"
,04-02-2004,,4052 ,,"16,21,22,24,27,49"
,31-01-2004,,4051 ,,"19,23,24,28,38,41"
,28-01-2004,,4050 ,,"1,3,11,17,24,35"
,24-01-2004,,4049 ,,"6,13,16,20,36,44"
,21-01-2004,,4048 ,,"1,6,28,38,39,48"
,17-01-2004,,4047 ,,"3,19,24,31,41,45"
,14-01-2004,,4046 ,,"8,19,30,31,37,43"
,10-01-2004,,4045 ,,"6,10,20,26,38,49"
,07-01-2004,,4044 ,,"1,17,19,29,35,40"
,03-01-2004,,4043 ,,"1,7,19,24,38,42"
,10-05-2000,,3662 ,,"1,2,7,28,38,40"
,06-05-2000,,3661 ,,"1,24,29,35,45,47"
,03-05-2000,,3660 ,,"2,15,17,24,40,43"
,29-04-2000,,3659 ,,"2,6,20,24,34,49"
,26-04-2000,,3658 ,,"8,25,28,41,45,46"
,22-04-2000,,3657 ,,"1,3,13,25,38,44"
,19-04-2000,,3656 ,,"2,3,17,34,43,45"
,15-04-2000,,3655 ,,"13,17,25,32,39,49"
,12-04-2000,,3654 ,,"5,6,11,32,40,47"
,08-04-2000,,3653 ,,"20,21,23,37,46,48"
,05-04-2000,,3652 ,,"3,14,21,25,29,41"
,01-04-2000,,3651 ,,"1,6,13,22,30,32"
,29-03-2000,,3650 ,,"3,23,25,27,33,49"
,25-03-2000,,3649 ,,"2,9,21,23,31,34"
,22-03-2000,,3648 ,,"8,13,35,40,41,46"
,18-03-2000,,3647 ,,"2,14,25,27,34,42"
,15-03-2000,,3646 ,,"27,31,35,37,43,46"
,11-03-2000,,3645 ,,"26,31,38,39,42,44"
,08-03-2000,,3644 ,,"9,18,26,28,38,49"
,04-03-2000,,3643 ,,"14,18,21,26,30,41"
,01-03-2000,,3642 ,,"9,13,31,38,41,45"
,04-04-2001,,3756 ,,"7,20,23,24,37,44"
,31-03-2001,,3755 ,,"8,10,19,40,47,48"
,28-03-2001,,3754 ,,"7,10,22,42,48,49"
,24-03-2001,,3753 ,,"4,7,23,27,42,49"
,21-03-2001,,3752 ,,"2,14,22,24,26,34"
,17-03-2001,,3751 ,,"8,11,14,24,25,45"
,14-03-2001,,3750 ,,"2,9,11,25,40,49"
,10-03-2001,,3749 ,,"3,12,29,42,44,48"
,07-03-2001,,3748 ,,"4,17,18,26,32,44"
,03-03-2001,,3747 ,,"4,10,13,14,21,29"
,28-02-2001,,3746 ,,"21,24,26,35,39,41"
,24-02-2001,,3745 ,,"10,27,30,32,40,42"
,21-02-2001,,3744 ,,"5,6,8,13,32,41"
,17-02-2001,,3743 ,,"5,9,13,15,27,36"
,14-02-2001,,3742 ,,"13,22,35,38,39,47"
,10-04-1999,,3549 ,,"12,19,36,38,39,49"
,07-04-1999,,3548 ,,"1,6,21,31,32,46"
,03-04-1999,,3547 ,,"7,8,13,21,28,42"
,31-03-1999,,3546 ,,"19,20,24,28,38,39"
,27-03-1999,,3545 ,,"2,8,13,19,20,27"
,24-03-1999,,3544 ,,"7,8,21,24,30,41"
,20-03-1999,,3543 ,,"2,4,35,36,43,45"
,17-03-1999,,3542 ,,"1,12,21,29,35,37"
,13-03-1999,,3541 ,,"9,21,22,31,40,48"
,10-03-1999,,3540 ,,"2,5,11,12,24,49"
,06-03-1999,,3539 ,,"9,17,20,21,30,31"
,03-03-1999,,3538 ,,"13,17,18,21,25,37"
,27-02-1999,,3537 ,,"2,18,24,25,34,48"
,24-02-1999,,3536 ,,"1,4,5,6,9,18"
,20-02-1999,,3535 ,,"7,25,26,38,39,47"
,17-02-1999,,3534 ,,"12,18,22,30,38,45"
,13-02-1999,,3533 ,,"7,22,30,35,36,44"
,10-02-1999,,3532 ,,"1,2,12,31,40,49"
,06-02-1999,,3531 ,,"13,19,26,28,33,36"
,03-02-1999,,3530 ,,"7,14,24,29,34,36"
,30-01-1999,,3529 ,,"3,5,8,19,45,46"
,18-04-1998,,3447 ,,"5,9,20,23,32,34"
,15-04-1998,,3446 ,,"10,16,35,38,47,48"
,11-04-1998,,3445 ,,"12,13,26,29,34,41"
,08-04-1998,,3444 ,,"13,27,32,33,43,46"
,04-04-1998,,3443 ,,"3,23,29,34,42,46"
,01-04-1998,,3442 ,,"1,7,16,36,38,47"
,28-03-1998,,3441 ,,"12,13,24,28,32,49"
,25-03-1998,,3440 ,,"2,3,17,30,40,41"
,21-03-1998,,3439 ,,"14,32,36,40,42,49"
,18-03-1998,,3438 ,,"4,20,22,32,42,43"
,14-03-1998,,3437 ,,"2,4,6,14,18,25"
,11-03-1998,,3436 ,,"6,19,20,22,30,34"
,07-03-1998,,3435 ,,"8,12,17,33,36,41"
,04-03-1998,,3434 ,,"3,5,9,10,15,41"
,28-02-1998,,3433 ,,"2,16,23,24,29,36"
,25-02-1998,,3432 ,,"1,7,12,25,26,33"
,29-01-1997,,3320 ,,"2,5,6,15,35,49"
,25-01-1997,,3319 ,,"12,14,15,22,23,40"
,22-01-1997,,3318 ,,"2,14,17,22,28,43"
,18-01-1997,,3317 ,,"4,18,23,38,39,48"
,15-01-1997,,3316 ,,"11,33,34,36,44,47"
,11-01-1997,,3315 ,,"2,6,18,20,29,31"
,08-01-1997,,3314 ,,"4,17,21,29,32,42"
,04-01-1997,,3313 ,,"2,5,8,11,19,27"
,01-01-1997,,3312 ,,"5,13,14,22,43,46"
2899848.60,20-08-2005,szóstka,4213 ,1,"4,13,21,28,33,46"
3718.70,20-08-2005,piątka,4213 ,246,"4,13,21,28,33,46"
85.00,20-08-2005,czwórka,4213 ,12647,"4,13,21,28,33,46"
10.00,20-08-2005,trójka,4213 ,227929,"4,13,21,28,33,46"
1357428.40,13-08-2005,szóstka,4211 ,1,"20,21,22,29,39,44"
5473.50,13-08-2005,piątka,4211 ,124,"20,21,22,29,39,44"
137.80,13-08-2005,czwórka,4211 ,7198,"20,21,22,29,39,44"
10.00,13-08-2005,trójka,4211 ,149643,"20,21,22,29,39,44"
655409.70,06-08-2005,szóstka,4209 ,2,"6,7,10,14,29,36"
4398.70,06-08-2005,piątka,4209 ,149,"6,7,10,14,29,36"
99.70,06-08-2005,czwórka,4209 ,8326,"6,7,10,14,29,36"
10.00,06-08-2005,trójka,4209 ,157257,"6,7,10,14,29,36"
595802.40,10-08-2005,szóstka,4210 ,2,"1,13,20,32,36,37"
5226.30,10-08-2005,piątka,4210 ,114,"1,13,20,32,36,37"
130.50,10-08-2005,czwórka,4210 ,7019,"1,13,20,32,36,37"
10.00,10-08-2005,trójka,4210 ,126855,"1,13,20,32,36,37"
3953068.90,31-12-2005,szóstka,4251 ,1,"1,6,32,36,40,42"
5487.70,31-12-2005,piątka,4251 ,250,"1,6,32,36,40,42"
142.00,31-12-2005,czwórka,4251 ,14763,"1,6,32,36,40,42"
10.00,31-12-2005,trójka,4251 ,293351,"1,6,32,36,40,42"
,08-03-2003,,3957 ,,"10,13,22,37,48,49"
,05-03-2003,,3956 ,,"3,11,16,33,42,44"
,01-03-2003,,3955 ,,"20,28,32,34,46,47"
,26-02-2003,,3954 ,,"1,7,15,20,30,34"
,22-02-2003,,3953 ,,"12,15,27,35,37,49"
,19-02-2003,,3952 ,,"2,11,19,32,35,43"
,15-02-2003,,3951 ,,"2,8,10,15,25,31"
,12-02-2003,,3950 ,,"2,3,16,18,21,25"
,08-02-2003,,3949 ,,"19,22,23,29,35,43"
,05-02-2003,,3948 ,,"6,12,25,29,35,48"
,01-02-2003,,3947 ,,"13,15,20,33,36,41"
,29-01-2003,,3946 ,,"3,7,15,36,44,48"
,25-01-2003,,3945 ,,"1,6,12,24,28,45"
,22-01-2003,,3944 ,,"14,16,18,25,29,45"
,18-01-2003,,3943 ,,"13,23,30,38,40,44"
,15-01-2003,,3942 ,,"1,17,19,20,24,45"
,11-01-2003,,3941 ,,"13,23,30,31,35,47"
,08-01-2003,,3940 ,,"4,9,17,20,30,33"
,26-02-2000,,3641 ,,"1,20,26,28,38,45"
,23-02-2000,,3640 ,,"12,14,21,27,34,48"
,19-02-2000,,3639 ,,"7,8,28,37,41,43"
,16-02-2000,,3638 ,,"3,8,15,19,21,22"
,12-02-2000,,3637 ,,"2,7,26,41,43,46"
,09-02-2000,,3636 ,,"2,7,27,43,48,49"
,05-02-2000,,3635 ,,"12,15,17,29,42,47"
,02-02-2000,,3634 ,,"6,7,13,17,33,49"
,29-01-2000,,3633 ,,"5,25,32,35,42,44"
,26-01-2000,,3632 ,,"3,9,17,23,43,44"
,22-01-2000,,3631 ,,"1,2,16,29,33,42"
,19-01-2000,,3630 ,,"22,23,24,29,30,45"
,15-01-2000,,3629 ,,"15,22,24,29,37,44"
,12-01-2000,,3628 ,,"4,22,36,39,41,45"
,08-01-2000,,3627 ,,"4,6,26,27,42,49"
,10-02-2001,,3741 ,,"6,10,11,24,25,47"
,07-02-2001,,3740 ,,"7,8,24,36,47,48"
,03-02-2001,,3739 ,,"2,18,25,31,42,49"
,31-01-2001,,3738 ,,"14,15,23,29,30,46"
,27-01-2001,,3737 ,,"2,9,20,26,36,48"
,24-01-2001,,3736 ,,"3,13,14,21,30,41"
,20-01-2001,,3735 ,,"6,12,21,23,41,46"
,17-01-2001,,3734 ,,"1,11,13,40,45,46"
,13-01-2001,,3733 ,,"4,5,8,23,42,45"
,10-01-2001,,3732 ,,"4,12,18,28,30,34"
,06-01-2001,,3731 ,,"4,5,10,17,19,20"
,03-01-2001,,3730 ,,"8,16,19,34,35,46"
,27-01-1999,,3528 ,,"11,15,22,27,42,45"
,23-01-1999,,3527 ,,"10,20,26,30,41,46"
,20-01-1999,,3526 ,,"1,15,21,28,34,42"
,16-01-1999,,3525 ,,"12,17,27,28,33,48"
,13-01-1999,,3524 ,,"4,5,27,31,44,48"
,09-01-1999,,3523 ,,"7,12,13,16,22,39"
,06-01-1999,,3522 ,,"2,9,21,25,34,36"
,02-01-1999,,3521 ,,"1,9,27,36,39,42"
,21-02-1998,,3431 ,,"11,17,26,35,41,48"
,18-02-1998,,3430 ,,"1,6,21,23,37,42"
,14-02-1998,,3429 ,,"13,20,25,36,38,45"
,11-02-1998,,3428 ,,"1,20,32,42,43,46"
,07-02-1998,,3427 ,,"15,18,23,28,29,32"
,04-02-1998,,3426 ,,"2,23,37,38,42,46"
,31-01-1998,,3425 ,,"1,21,24,29,39,48"
,28-01-1998,,3424 ,,"19,24,26,32,35,42"
,24-01-1998,,3423 ,,"2,14,17,37,40,43"
,21-01-1998,,3422 ,,"2,20,24,25,30,49"
,17-01-1998,,3421 ,,"16,21,29,34,37,39"
,14-01-1998,,3420 ,,"8,18,19,22,31,32"
,10-01-1998,,3419 ,,"2,15,16,24,31,47"
,07-01-1998,,3418 ,,"8,12,37,38,46,49"
,03-01-1998,,3417 ,,"16,22,23,24,25,40"
,04-01-2003,,3939 ,,"3,18,30,31,34,45"
,01-01-2003,,3938 ,,"10,15,23,24,41,46"
2971991.50,27-08-2005,szóstka,4215 ,1,"6,7,24,30,33,41"
3589.60,27-08-2005,piątka,4215 ,259,"6,7,24,30,33,41"
69.00,27-08-2005,czwórka,4215 ,13699,"6,7,24,30,33,41"
10.00,27-08-2005,trójka,4215 ,246247,"6,7,24,30,33,41"
0.00,24-08-2005,szóstka,4214 ,0,"5,11,20,23,26,40"
2809.40,24-08-2005,piątka,4214 ,198,"5,11,20,23,26,40"
66.60,24-08-2005,czwórka,4214 ,8760,"5,11,20,23,26,40"
10.00,24-08-2005,trójka,4214 ,145564,"5,11,20,23,26,40"
,05-01-2000,,3626 ,,"3,5,13,23,41,42"
,01-01-2000,,3625 ,,"9,19,22,23,34,39"
0.00,17-09-2005,szóstka,4221 ,0,"1,2,3,26,32,43"
4644.60,17-09-2005,piątka,4221 ,205,"1,2,3,26,32,43"
128.00,17-09-2005,czwórka,4221 ,10686,"1,2,3,26,32,43"
10.00,17-09-2005,trójka,4221 ,212243,"1,2,3,26,32,43"
648996.00,10-09-2005,szóstka,4219 ,2,"2,4,17,23,33,49"
4031.00,10-09-2005,piątka,4219 ,161,"2,4,17,23,33,49"
71.60,10-09-2005,czwórka,4219 ,9178,"2,4,17,23,33,49"
10.00,10-09-2005,trójka,4219 ,172245,"2,4,17,23,33,49"
1513016.70,03-09-2005,szóstka,4217 ,2,"20,22,33,37,42,48"
4966.40,03-09-2005,piątka,4217 ,193,"20,22,33,37,42,48"
118.30,03-09-2005,czwórka,4217 ,11550,"20,22,33,37,42,48"
10.00,03-09-2005,trójka,4217 ,214738,"20,22,33,37,42,48"
0.00,14-09-2005,szóstka,4220 ,0,"13,25,26,27,33,48"
4575.80,14-09-2005,piątka,4220 ,121,"13,25,26,27,33,48"
91.90,14-09-2005,czwórka,4220 ,7067,"13,25,26,27,33,48"
10.00,14-09-2005,trójka,4220 ,138043,"13,25,26,27,33,48"
1122633.00,07-09-2005,szóstka,4218 ,1,"4,18,19,21,28,43"
4756.90,07-09-2005,piątka,4218 ,118,"4,18,19,21,28,43"
99.80,07-09-2005,czwórka,4218 ,7232,"4,18,19,21,28,43"
10.00,07-09-2005,trójka,4218 ,133639,"4,18,19,21,28,43"
0.00,20-04-2005,szóstka,4178 ,0,"6,10,11,20,23,47"
4126.20,20-04-2005,piątka,4178 ,135,"6,10,11,20,23,47"
105.30,20-04-2005,czwórka,4178 ,6960,"6,10,11,20,23,47"
10.00,20-04-2005,trójka,4178 ,130937,"6,10,11,20,23,47"
0.00,31-08-2005,szóstka,4216 ,0,"6,13,22,37,42,43"
4821.70,31-08-2005,piątka,4216 ,115,"6,13,22,37,42,43"
103.10,31-08-2005,czwórka,4216 ,7064,"6,13,22,37,42,43"
10.00,31-08-2005,trójka,4216 ,130429,"6,13,22,37,42,43"
2977778.80,16-04-2005,szóstka,4177 ,1,"12,28,29,30,37,46"
5482.90,16-04-2005,piątka,4177 ,163,"12,28,29,30,37,46"
169.00,16-04-2005,czwórka,4177 ,8947,"12,28,29,30,37,46"
10.00,16-04-2005,trójka,4177 ,176439,"12,28,29,30,37,46"
761485.70,01-01-2005,szóstka,4147 ,2,"3,8,10,19,28,36"
3608.90,01-01-2005,piątka,4147 ,211,"3,8,10,19,28,36"
80.80,01-01-2005,czwórka,4147 ,11019,"3,8,10,19,28,36"
10.00,01-01-2005,trójka,4147 ,190099,"3,8,10,19,28,36"
0.00,16-09-2010,szóstka,4901 ,0,"11,13,16,22,38,49"
5471.50,16-09-2010,piątka,4901 ,87,"11,13,16,22,38,49"
245.90,16-09-2010,czwórka,4901 ,4552,"11,13,16,22,38,49"
20.00,16-09-2010,trójka,4901 ,86859,"11,13,16,22,38,49"
4755675.00,25-09-2010,szóstka,4905 ,1,"24,26,28,33,35,47"
4019.50,25-09-2010,piątka,4905 ,99,"24,26,28,33,35,47"
257.30,25-09-2010,czwórka,4905 ,3856,"24,26,28,33,35,47"
20.00,25-09-2010,trójka,4905 ,69786,"24,26,28,33,35,47"
0.00,21-09-2010,szóstka,4903 ,0,"3,14,16,30,32,39"
6674.80,21-09-2010,piątka,4903 ,33,"3,14,16,30,32,39"
276.20,21-09-2010,czwórka,4903 ,1975,"3,14,16,30,32,39"
20.00,21-09-2010,trójka,4903 ,38812,"3,14,16,30,32,39"
13306094.20,18-09-2010,szóstka,4902 ,1,"5,13,14,16,17,43"
7020.40,18-09-2010,piątka,4902 ,95,"5,13,14,16,17,43"
259.50,18-09-2010,czwórka,4902 ,6023,"5,13,14,16,17,43"
20.00,18-09-2010,trójka,4902 ,121941,"5,13,14,16,17,43"
0.00,23-09-2010,szóstka,4904 ,0,"20,22,30,31,34,35"
9128.70,23-09-2010,piątka,4904 ,27,"20,22,30,31,34,35"
366.40,23-09-2010,czwórka,4904 ,1941,"20,22,30,31,34,35"
20.00,23-09-2010,trójka,4904 ,38386,"20,22,30,31,34,35"
0.00,03-06-2010,szóstka,4856 ,0,"17,20,29,43,44,45"
9852.90,03-06-2010,piątka,4856 ,20,"17,20,29,43,44,45"
430.20,03-06-2010,czwórka,4856 ,1405,"17,20,29,43,44,45"
20.00,03-06-2010,trójka,4856 ,28901,"17,20,29,43,44,45"
7511814.50,01-06-2010,szóstka,4855 ,1,"1,14,25,28,34,41"
5547.00,01-06-2010,piątka,4855 ,78,"1,14,25,28,34,41"
311.20,01-06-2010,czwórka,4855 ,3708,"1,14,25,28,34,41"
20.00,01-06-2010,trójka,4855 ,72117,"1,14,25,28,34,41"
0.00,01-01-2015,szóstka,5573 ,0,"2,10,19,43,44,45"
7229.50,01-01-2015,piątka,5573 ,37,"2,10,19,43,44,45"
247.10,01-01-2015,czwórka,5573 ,2200,"2,10,19,43,44,45"
24.00,01-01-2015,trójka,5573 ,44230,"2,10,19,43,44,45"
0.00,08-01-2015,szóstka,5576 ,0,"6,12,16,24,28,46"
3037.70,08-01-2015,piątka,5576 ,117,"6,12,16,24,28,46"
83.40,08-01-2015,czwórka,5576 ,4645,"6,12,16,24,28,46"
24.00,08-01-2015,trójka,5576 ,72712,"6,12,16,24,28,46"
0.00,03-01-2015,szóstka,5574 ,0,"2,14,16,18,22,33"
4866.60,03-01-2015,piątka,5574 ,61,"2,14,16,18,22,33"
132.60,03-01-2015,czwórka,5574 ,3224,"2,14,16,18,22,33"
24.00,03-01-2015,trójka,5574 ,56411,"2,14,16,18,22,33"
0.00,06-01-2015,szóstka,5575 ,0,"11,13,29,36,37,45"
5495.60,06-01-2015,piątka,5575 ,47,"11,13,29,36,37,45"
190.50,06-01-2015,czwórka,5575 ,2407,"11,13,29,36,37,45"
24.00,06-01-2015,trójka,5575 ,45476,"11,13,29,36,37,45"
0.00,15-01-2015,szóstka,5579 ,0,"2,15,20,25,43,49"
5789.60,15-01-2015,piątka,5579 ,127,"2,15,20,25,43,49"
214.60,15-01-2015,czwórka,5579 ,6532,"2,15,20,25,43,49"
24.00,15-01-2015,trójka,5579 ,125416,"2,15,20,25,43,49"
0.00,10-01-2015,szóstka,5577 ,0,"5,12,19,24,29,44"
4307.10,10-01-2015,piątka,5577 ,118,"5,12,19,24,29,44"
105.80,10-01-2015,czwórka,5577 ,5863,"5,12,19,24,29,44"
7583398.30,17-01-2015,szóstka,5580 ,3,"13,14,31,38,40,42"
6346.40,17-01-2015,piątka,5580 ,179,"13,14,31,38,40,42"
248.90,17-01-2015,czwórka,5580 ,9518,"13,14,31,38,40,42"
24.00,17-01-2015,trójka,5580 ,185294,"13,14,31,38,40,42"
24.00,10-01-2015,trójka,5577 ,101220,"5,12,19,24,29,44"
0.00,13-01-2015,szóstka,5578 ,0,"1,4,14,29,33,49"
4823.90,13-01-2015,piątka,5578 ,120,"1,4,14,29,33,49"
175.40,13-01-2015,czwórka,5578 ,5638,"1,4,14,29,33,49"
24.00,13-01-2015,trójka,5578 ,103515,"1,4,14,29,33,49"
0.00,20-01-2015,szóstka,5581 ,0,"3,7,16,21,39,48"
4371.30,20-01-2015,piątka,5581 ,54,"3,7,16,21,39,48"
89.10,20-01-2015,czwórka,5581 ,2906,"3,7,16,21,39,48"
24.00,20-01-2015,trójka,5581 ,48235,"3,7,16,21,39,48"
0.00,03-02-2015,szóstka,5587 ,0,"11,21,31,42,43,46"
6043.40,03-02-2015,piątka,5587 ,122,"11,21,31,42,43,46"
261.30,03-02-2015,czwórka,5587 ,6113,"11,21,31,42,43,46"
24.00,03-02-2015,trójka,5587 ,117790,"11,21,31,42,43,46"
0.00,29-01-2015,szóstka,5585 ,0,"4,8,13,15,33,35"
3417.00,29-01-2015,piątka,5585 ,125,"4,8,13,15,33,35"
76.70,29-01-2015,czwórka,5585 ,5338,"4,8,13,15,33,35"
24.00,29-01-2015,trójka,5585 ,89736,"4,8,13,15,33,35"
0.00,27-01-2015,szóstka,5584 ,0,"9,11,17,20,39,41"
5138.80,27-01-2015,piątka,5584 ,73,"9,11,17,20,39,41"
146.10,27-01-2015,czwórka,5584 ,3911,"9,11,17,20,39,41"
24.00,27-01-2015,trójka,5584 ,69988,"9,11,17,20,39,41"
0.00,22-01-2015,szóstka,5582 ,0,"10,14,29,42,46,47"
6532.50,22-01-2015,piątka,5582 ,38,"10,14,29,42,46,47"
319.90,22-01-2015,czwórka,5582 ,1840,"10,14,29,42,46,47"
24.00,22-01-2015,trójka,5582 ,37533,"10,14,29,42,46,47"
0.00,31-01-2015,szóstka,5586 ,0,"12,15,18,21,31,32"
6970.50,31-01-2015,piątka,5586 ,94,"12,15,18,21,31,32"
166.40,31-01-2015,czwórka,5586 ,6360,"12,15,18,21,31,32"
24.00,31-01-2015,trójka,5586 ,119713,"12,15,18,21,31,32"
0.00,24-01-2015,szóstka,5583 ,0,"8,24,28,32,35,46"
3876.50,24-01-2015,piątka,5583 ,100,"8,24,28,32,35,46"
145.80,24-01-2015,czwórka,5583 ,4080,"8,24,28,32,35,46"
24.00,24-01-2015,trójka,5583 ,72139,"8,24,28,32,35,46"
0.00,05-02-2015,szóstka,5588 ,0,"4,6,13,18,40,49"
5694.70,05-02-2015,piątka,5588 ,170,"4,6,13,18,40,49"
